accx,accy,accz,subject,activity
-0.144774,0.2203559,0.9514175,9,6
-0.1423257,0.2220696,0.9526644,9,6
-0.1474867,0.2172386,0.9497979,9,6
-0.1498755,0.2106934,0.9466049,9,6
-0.1577035,0.2053909,0.9452117,9,6
-0.1648382,0.1984072,0.9504297,9,6
-0.1697534,0.1928292,0.9640483,9,6
-0.1758379,0.1921721,0.9713647,9,6
-0.177301,0.1950096,0.9752748,9,6
-0.1843134,0.1982529,0.9785326,9,6
-0.1882931,0.2048002,0.9712381,9,6
-0.185421,0.212823,0.9555367,9,6
-0.1873698,0.2116584,0.9401164,9,6
-0.1844827,0.2067925,0.946466,9,6
-0.1883451,0.2018479,0.9647152,9,6
-0.1997112,0.1987791,0.9663736,9,6
-0.2007004,0.1987588,0.9721867,9,6
-0.1989721,0.1907769,0.9777568,9,6
-0.1911943,0.1845952,0.9699189,9,6
-0.1790275,0.1807919,0.9707691,9,6
-0.1711681,0.1733784,0.9653779,9,6
-0.1645703,0.175615,0.9575945,9,6
-0.163436,0.1804601,0.9627358,9,6
-0.165525,0.1843047,0.9599966,9,6
-0.167521,0.1908166,0.9582436,9,6
-0.1674047,0.1990813,0.9591381,9,6
-0.16918,0.2106682,0.9569986,9,6
-0.17984,0.2147809,0.9653986,9,6
-0.1859926,0.217518,0.9712875,9,6
-0.183238,0.2226263,0.9643273,9,6
-0.1802664,0.2220551,0.9544639,9,6
-0.179646,0.2246992,0.9533506,9,6
-0.180537,0.2215862,0.9602286,9,6
-0.1819879,0.2116066,0.9649442,9,6
-0.1845524,0.2095019,0.9674918,9,6
-0.1832843,0.2032903,0.9665263,9,6
-0.1816286,0.1942482,0.9656492,9,6
-0.1798699,0.1918303,0.9640885,9,6
-0.1743744,0.1856714,0.9573768,9,6
-0.175923,0.1792503,0.9558537,9,6
-0.1778653,0.177848,0.9585754,9,6
-0.175561,0.1760587,0.9631709,9,6
-0.1785696,0.1778274,0.9685073,9,6
-0.1799856,0.182189,0.9658848,9,6
-0.1789953,0.1850164,0.9620463,9,6
-0.1801499,0.1918118,0.9624726,9,6
-0.1811275,0.1983322,0.9626092,9,6
-0.1825332,0.1999455,0.9623629,9,6
-0.1830727,0.2035198,0.9618714,9,6
-0.1804205,0.2052577,0.9587817,9,6
-0.1753932,0.2020643,0.9548223,9,6
-0.1739826,0.2026335,0.9550125,9,6
-0.1770462,0.2062806,0.9570918,9,6
-0.1793288,0.2074616,0.959777,9,6
-0.1801256,0.2066942,0.963744,9,6
-0.175625,0.204757,0.9634556,9,6
-0.1698546,0.2027593,0.9621936,9,6
-0.1734225,0.2018962,0.9646776,9,6
-0.1812127,0.1991818,0.9635967,9,6
-0.1872154,0.192485,0.9594009,9,6
-0.1889705,0.1873183,0.9579197,9,6
-0.1834032,0.1858483,0.9579772,9,6
-0.1766172,0.1829377,0.9596719,9,6
-0.1722352,0.1819893,0.9601627,9,6
-0.174305,0.1845349,0.9592131,9,6
-0.1851144,0.1848021,0.9604752,9,6
-0.1911751,0.1906275,0.9613827,9,6
-0.1879021,0.19888,0.9630344,9,6
-0.1822784,0.1944523,0.9640114,9,6
-0.1763177,0.190579,0.9631408,9,6
-0.1726026,0.1950047,0.9635714,9,6
-0.1745932,0.196939,0.9617381,9,6
-0.179544,0.1998032,0.9604289,9,6
-0.1797137,0.2014464,0.9608662,9,6
-0.1800025,0.1989411,0.9605707,9,6
-0.1818019,0.2001079,0.9619661,9,6
-0.1782302,0.2005971,0.9627383,9,6
-0.177535,0.1994214,0.9668029,9,6
-0.1785282,0.2013662,0.9716105,9,6
-0.1794388,0.2007474,0.9686928,9,6
-0.1822432,0.1965176,0.9656166,9,6
-0.1797448,0.1924348,0.9634776,9,6
-0.1801981,0.1920026,0.9610763,9,6
-0.1814608,0.1941409,0.9619868,9,6
-0.1783456,0.1927644,0.9611783,9,6
-0.178136,0.192576,0.960443,9,6
-0.1747098,0.1936636,0.9615367,9,6
-0.1725421,0.1915551,0.959845,9,6
-0.1750449,0.1919154,0.9583653,9,6
-0.1752879,0.193969,0.9586663,9,6
-0.1758947,0.1966693,0.9604641,9,6
-0.1755379,0.1994171,0.9645455,9,6
-0.1744837,0.1992847,0.9653608,9,6
-0.1731804,0.2002534,0.960599,9,6
-0.1717314,0.2003346,0.9572871,9,6
-0.1741055,0.1994448,0.9606985,9,6
-0.1784611,0.2004274,0.9648474,9,6
-0.1813854,0.1998637,0.9649018,9,6
-0.1782916,0.1998625,0.9667569,9,6
-0.1743317,0.200109,0.9678437,9,6
-0.1751767,0.1986389,0.9656029,9,6
-0.171541,0.1974476,0.9668939,9,6
-0.1666339,0.1959199,0.9666642,9,6
-0.1685012,0.1959177,0.9631826,9,6
-0.1713492,0.1977865,0.961559,9,6
-0.1723907,0.1990595,0.9584714,9,6
-0.1714014,0.1987184,0.9567263,9,6
-0.1679622,0.1972598,0.9599155,9,6
-0.1656733,0.1971441,0.9648779,9,6
-0.1651959,0.1972646,0.966568,9,6
-0.1664418,0.1970987,0.9643854,9,6
-0.169986,0.1974156,0.96384,9,6
-0.1716407,0.1974201,0.9610345,9,6
-0.1709399,0.1997564,0.9562714,9,6
-0.1715322,0.2042246,0.9557997,9,6
-0.1722233,0.2063179,0.955999,9,6
-0.170443,0.203955,0.9584078,9,6
-0.167679,0.2015154,0.9633479,9,6
-0.1677036,0.2024988,0.9666691,9,6
-0.1686744,0.2005573,0.9687028,9,6
-0.1686777,0.1970063,0.9669448,9,6
-0.1699484,0.1981236,0.9627429,9,6
-0.1705578,0.1989835,0.9593829,9,6
0.7978698,0.5520979,0.2360598,10,4
0.7953862,0.5498395,0.2395084,10,4
0.7918912,0.5504129,0.2409548,10,4
0.7943986,0.5533032,0.2402831,10,4
0.800226,0.5527744,0.2428542,10,4
0.8018536,0.5526637,0.2431693,10,4
0.7993645,0.5525453,0.2464181,10,4
0.795458,0.5507099,0.2503959,10,4
0.7954061,0.5484497,0.248468,10,4
0.7968612,0.5468475,0.2479268,10,4
0.7947722,0.5451087,0.2490718,10,4
0.7960769,0.5418564,0.2473235,10,4
0.79798,0.540006,0.2458967,10,4
0.7953786,0.5403203,0.2445079,10,4
0.7957926,0.5413109,0.2382008,10,4
0.7962887,0.545643,0.2281134,10,4
0.7955276,0.549948,0.2249313,10,4
0.7981407,0.5471909,0.2336188,10,4
0.7990244,0.5434093,0.2412337,10,4
0.7985571,0.5456118,0.2424484,10,4
0.7983197,0.547528,0.2467612,10,4
0.7965879,0.546976,0.2501265,10,4
0.795582,0.5471187,0.2465369,10,4
0.7951039,0.5457174,0.2446332,10,4
0.7945619,0.5449839,0.2463126,10,4
0.7932963,0.5458918,0.2459874,10,4
0.7933732,0.5452795,0.2450986,10,4
0.7948464,0.5451087,0.2446858,10,4
0.7950165,0.5449704,0.244412,10,4
0.7972643,0.545827,0.2469374,10,4
0.7980641,0.5471324,0.2476066,10,4
0.7973607,0.5450003,0.2429744,10,4
0.7992162,0.545504,0.2409085,10,4
0.7977134,0.5468728,0.2436636,10,4
0.796657,0.5447215,0.2460351,10,4
0.7985812,0.5457624,0.2449323,10,4
0.7983205,0.5470783,0.2419396,10,4
0.7967968,0.5476597,0.241235,10,4
0.7942518,0.5479965,0.2419101,10,4
0.7939125,0.5451846,0.2429704,10,4
0.7949896,0.5458825,0.2456876,10,4
0.7943237,0.5463395,0.2484946,10,4
0.7955524,0.5450021,0.2482723,10,4
0.79714,0.5462138,0.2448204,10,4
0.7972149,0.5435686,0.2441378,10,4
0.7962365,0.5413886,0.245068,10,4
0.794093,0.541769,0.2424328,10,4
0.7924424,0.5413276,0.2400836,10,4
0.7913815,0.5428119,0.2384475,10,4
0.7925185,0.5449896,0.2382047,10,4
0.7950181,0.5480546,0.2397496,10,4
0.7963409,0.5471219,0.2394431,10,4
0.7976577,0.5442603,0.2436019,10,4
0.7973465,0.546855,0.2508479,10,4
0.7958324,0.5478745,0.2525943,10,4
0.7958272,0.548447,0.2519312,10,4
0.795428,0.5495061,0.2485583,10,4
0.7940024,0.5478313,0.2441934,10,4
0.7926633,0.5489834,0.2450856,10,4
0.7930294,0.5498623,0.2450859,10,4
0.7953446,0.5496801,0.24192,10,4
0.7956733,0.5504175,0.2427263,10,4
0.7931612,0.5487095,0.2434507,10,4
0.7908066,0.5483179,0.2396947,10,4
0.7917878,0.5486794,0.2381511,10,4
0.7951357,0.5474786,0.2395114,10,4
0.7962447,0.5473393,0.2416317,10,4
0.795988,0.5479002,0.2441415,10,4
0.7955397,0.5486915,0.2449646,10,4
0.7945741,0.5470031,0.2486841,10,4
0.793628,0.5451715,0.2532304,10,4
0.7924313,0.5481583,0.2507193,10,4
0.7933141,0.5512358,0.2457266,10,4
0.7941402,0.551799,0.2426941,10,4
0.7931481,0.5513899,0.2413458,10,4
0.7923366,0.5507801,0.2420728,10,4
0.7910274,0.5501918,0.2429715,10,4
0.7925543,0.5494249,0.2451611,10,4
0.796793,0.5498421,0.2489581,10,4
0.8003049,0.5488693,0.2509983,10,4
0.8004291,0.5474364,0.252422,10,4
0.7954956,0.54852,0.2523058,10,4
0.7935675,0.547783,0.2496357,10,4
0.7955856,0.5474627,0.2487999,10,4
0.7961043,0.5487709,0.2486273,10,4
0.7963991,0.5481762,0.2484929,10,4
0.7972493,0.5490551,0.2498251,10,4
0.7985931,0.5504388,0.2504769,10,4
0.7954521,0.5532795,0.2518388,10,4
0.7911249,0.5573008,0.2522352,10,4
0.7932382,0.5550099,0.2475191,10,4
0.7941388,0.5518017,0.2425816,10,4
0.7941066,0.5503801,0.2440291,10,4
0.7967192,0.5481,0.2467143,10,4
0.7957309,0.5487807,0.2453361,10,4
0.793227,0.5487615,0.2457451,10,4
0.7922193,0.548377,0.2472974,10,4
0.792398,0.5499717,0.2490935,10,4
0.795197,0.5497937,0.2518557,10,4
0.7965712,0.5485241,0.2476595,10,4
0.7944514,0.5447746,0.2432756,10,4
0.7931149,0.5421693,0.2436218,10,4
0.7929881,0.5463728,0.2424903,10,4
0.7927453,0.5512057,0.2456228,10,4
0.7923391,0.5519521,0.2491373,10,4
0.791318,0.5501058,0.2471928,10,4
0.7918548,0.5482736,0.2447624,10,4
0.7939864,0.54674,0.2432813,10,4
0.7956341,0.5452081,0.2449474,10,4
0.7960024,0.5459184,0.2450861,10,4
0.7938627,0.5471046,0.2449117,10,4
0.7921471,0.5472179,0.2499566,10,4
0.7924515,0.5475598,0.2520988,10,4
0.7924642,0.5483717,0.2507762,10,4
0.7930634,0.5506299,0.2471451,10,4
0.7934135,0.5521704,0.2440713,10,4
0.7925966,0.5510948,0.2466846,10,4
0.792549,0.5498743,0.2468413,10,4
0.7931544,0.5480397,0.2458889,10,4
0.7939851,0.5455657,0.2463331,10,4
0.7943776,0.5454996,0.245148,10,4
0.7949954,0.5463501,0.2461733,10,4
0.7964998,0.5465749,0.2459964,10,4
0.7953907,0.547291,0.2458778,10,4
0.7931472,0.5465546,0.2490342,10,4
0.794209,0.5455845,0.250861,10,4
0.797056,0.5476904,0.2521267,10,4
0.7978986,0.549576,0.2529186,10,4
0.7948004,0.5494568,0.2526227,10,4
0.7926463,0.5499805,0.2502589,10,4
0.793295,0.5501625,0.2447137,10,4
0.7929978,0.5488663,0.2390296,10,4
0.7943814,0.5483259,0.236655,10,4
0.7966828,0.5486853,0.2410678,10,4
0.79716,0.5484528,0.245362,10,4
0.7957978,0.5476954,0.2450094,10,4
0.7933979,0.5462454,0.2488599,10,4
0.7947807,0.5435273,0.2531044,10,4
0.7968619,0.5408145,0.250946,10,4
0.7967561,0.5412761,0.2481543,10,4
0.7959896,0.5435578,0.247216,10,4
0.7935154,0.5437471,0.2462834,10,4
0.7939741,0.5436379,0.245471,10,4
0.7944002,0.5432235,0.2457796,10,4
0.7922601,0.5427869,0.2460853,10,4
0.7942405,0.5452801,0.2459908,10,4
0.7962252,0.5462418,0.247657,10,4
0.7965595,0.5447398,0.2492561,10,4
0.7977579,0.5447805,0.248323,10,4
0.7971371,0.546924,0.2461567,10,4
0.7968427,0.5495361,0.2436823,10,4
0.7965933,0.5477821,0.2423289,10,4
0.7953727,0.5452408,0.2432884,10,4
0.7957942,0.5460933,0.24536,10,4
0.796252,0.5457742,0.2497563,10,4
0.7963612,0.5456918,0.2533597,10,4
0.7962937,0.5461027,0.2467365,10,4
0.7939336,0.5455625,0.2379887,10,4
0.7921169,0.5459963,0.2398122,10,4
0.7931985,0.5461802,0.2419677,10,4
0.7935921,0.5475022,0.2407261,10,4
0.7935498,0.5493319,0.2420468,10,4
0.7950718,0.5488489,0.2403018,10,4
0.7948076,0.5491673,0.239438,10,4
0.7921077,0.5506676,0.2431283,10,4
0.7896101,0.5510027,0.2433262,10,4
0.7899279,0.5509703,0.2428272,10,4
0.7932245,0.5495709,0.2433573,10,4
0.7952293,0.546085,0.2428855,10,4
0.7961407,0.54482,0.2443699,10,4
0.796265,0.5453849,0.2455943,10,4
0.7952181,0.5441569,0.2460054,10,4
0.7961188,0.5443081,0.2455152,10,4
0.7958378,0.5457842,0.2427706,10,4
0.7946454,0.5458436,0.2416502,10,4
0.795534,0.5454138,0.2441917,10,4
0.795763,0.5431033,0.2479584,10,4
0.7959018,0.5412918,0.2478102,10,4
0.7949227,0.5441998,0.2472261,10,4
0.793876,0.5471259,0.252235,10,4
0.7947573,0.5459,0.2544463,10,4
0.7945362,0.5453158,0.2486029,10,4
0.7952613,0.5472677,0.2418712,10,4
0.796292,0.5474293,0.241474,10,4
0.7951748,0.5471929,0.2417288,10,4
0.7936773,0.5481472,0.238323,10,4
0.7933556,0.5478184,0.2428056,10,4
0.7956256,0.5471217,0.2485575,10,4
0.7962113,0.5471569,0.245135,10,4
0.7958765,0.5484336,0.2441753,10,4
0.7979419,0.5499048,0.2450892,10,4
0.7964814,0.5497416,0.2436624,10,4
0.7948131,0.5478091,0.244143,10,4
0.7964258,0.5438437,0.2447013,10,4
0.7955949,0.5421996,0.2459674,10,4
0.7946448,0.5442159,0.246527,10,4
0.7951094,0.5450803,0.2451895,10,4
0.7967107,0.5455791,0.2450782,10,4
0.7995669,0.5477697,0.2416801,10,4
0.7978471,0.5495719,0.2381393,10,4
0.7950034,0.5491486,0.2440242,10,4
0.7948488,0.5484115,0.2491501,10,4
0.7927194,0.5489741,0.2435828,10,4
0.7926194,0.5499833,0.2399384,10,4
0.7956197,0.5506091,0.2448943,10,4
0.7965192,0.5496756,0.2471147,10,4
0.7973893,0.5497706,0.2444067,10,4
0.7986141,0.5503555,0.2443604,10,4
0.7983545,0.5486599,0.2464958,10,4
0.7972609,0.5486285,0.2469973,10,4
0.7943354,0.5498098,0.2438369,10,4
0.7919612,0.5509626,0.2403557,10,4
0.7934423,0.5522137,0.2423465,10,4
0.7948053,0.5517942,0.2442305,10,4
0.7930736,0.5520908,0.2423323,10,4
0.7903136,0.5513392,0.2420303,10,4
0.7895713,0.5498402,0.2430909,10,4
0.7916575,0.550103,0.2477706,10,4
0.7921183,0.5488627,0.25545,10,4
0.7912386,0.5481237,0.2554498,10,4
0.7919265,0.5477363,0.2526539,10,4
0.7916232,0.5460614,0.254274,10,4
0.7915185,0.5466802,0.2508662,10,4
0.7919176,0.5487724,0.2440033,10,4
0.7914296,0.5508315,0.2423631,10,4
0.7917951,0.5518479,0.244671,10,4
0.7922191,0.5512002,0.2467944,10,4
0.794211,0.5502037,0.2445366,10,4
0.7966571,0.5488546,0.2410076,10,4
0.7951076,0.5483044,0.2381524,10,4
0.7937933,0.5490006,0.2346818,10,4
0.7955699,0.5504908,0.2358704,10,4
0.7961557,0.5511754,0.2383624,10,4
0.7947225,0.5479741,0.2415396,10,4
0.7944856,0.5444335,0.2481598,10,4
0.7962808,0.5457081,0.2477564,10,4
0.79765,0.5476459,0.2455309,10,4
0.7965147,0.5471031,0.2481266,10,4
0.7949343,0.5479747,0.245322,10,4
0.7950843,0.5484486,0.2438339,10,4
0.7946303,0.5475351,0.2487967,10,4
0.7948548,0.5488669,0.2508795,10,4
0.7960137,0.5486396,0.2493678,10,4
0.7931411,0.5463359,0.2448737,10,4
0.7908054,0.5461024,0.2408421,10,4
0.7935595,0.5484557,0.2414576,10,4
0.7953907,0.5519878,0.2429523,10,4
0.7943292,0.5514236,0.2436907,10,4
0.7937304,0.5479703,0.2447125,10,4
0.7933494,0.5467991,0.2463363,10,4
0.79266,0.5465723,0.2453248,10,4
0.7937085,0.5457731,0.2407322,10,4
0.7936731,0.5440948,0.2384399,10,4
0.792319,0.5453309,0.2410574,10,4
0.7944896,0.5495811,0.2437142,10,4
0.7957567,0.5505224,0.2387743,10,4
0.7948389,0.5492549,0.2336528,10,4
0.7953355,0.5463856,0.2374219,10,4
0.7948258,0.5435686,0.2417076,10,4
0.7944173,0.546602,0.2458317,10,4
0.7945569,0.5510858,0.2500953,10,4
0.7955416,0.5520048,0.2499573,10,4
0.7982313,0.5513305,0.2505273,10,4
0.7987882,0.5511486,0.252056,10,4
0.796897,0.5515992,0.2538125,10,4
0.7930803,0.5509862,0.2545942,10,4
0.7917473,0.5493316,0.2508991,10,4
0.7941979,0.5473137,0.2491406,10,4
0.791941,0.5466234,0.2501544,10,4
0.7909475,0.5472204,0.2504205,10,4
0.7972085,0.5454574,0.2518396,10,4
0.8000294,0.5440134,0.2531576,10,4
0.7983745,0.5462727,0.2527562,10,4
0.7980014,0.5482275,0.2500796,10,4
0.7968249,0.5481099,0.2464261,10,4
0.7942281,0.5488565,0.2433487,10,4
0.7931599,0.5508064,0.2421912,10,4
0.7941913,0.5513397,0.243855,10,4
0.7957459,0.5495577,0.244205,10,4
0.7970299,0.5468508,0.24225,10,4
0.7973702,0.5457891,0.2389231,10,4
0.7962108,0.5460523,0.2378614,10,4
0.7955001,0.5455794,0.2416517,10,4
0.7960426,0.5458685,0.242419,10,4
0.7969832,0.5465811,0.2420264,10,4
0.7985357,0.5476704,0.243776,10,4
0.7998463,0.548356,0.2432241,10,4
0.8002227,0.5449561,0.2446872,10,4
0.7998152,0.5427626,0.2466832,10,4
0.7988129,0.5427958,0.2451946,10,4
0.7973774,0.5414958,0.242975,10,4
0.7953705,0.5451721,0.2409506,10,4
0.7931342,0.5488385,0.2419188,10,4
0.7918065,0.5454804,0.2448978,10,4
0.7933575,0.5424059,0.2456285,10,4
0.7955963,0.5409141,0.2425644,10,4
0.7959965,0.5398582,0.2394628,10,4
0.7967767,0.5406626,0.243556,10,4
0.7962199,0.5419372,0.2470565,10,4
0.7936217,0.5436091,0.2410713,10,4
0.7929013,0.5456882,0.2374675,10,4
0.7947295,0.5478141,0.2427603,10,4
0.7966977,0.5468829,0.2456798,10,4
0.7959185,0.5446434,0.2415364,10,4
0.7952615,0.5460236,0.2390021,10,4
0.79634,0.5453216,0.2416421,10,4
0.7960257,0.5433158,0.2432861,10,4
0.7978065,0.5439841,0.2428944,10,4
0.8009231,0.5426359,0.2441015,10,4
0.8000527,0.5417707,0.2474926,10,4
0.7978381,0.5424779,0.2503547,10,4
0.7971464,0.5444104,0.2462537,10,4
0.7967736,0.549616,0.2408579,10,4
0.7961972,0.5508276,0.2450457,10,4
0.7973269,0.5476279,0.248581,10,4
0.7978638,0.5466886,0.2464888,10,4
0.7963862,0.5470457,0.2473428,10,4
0.7965434,0.5460208,0.2471992,10,4
0.7958233,0.5427506,0.2447464,10,4
0.7952272,0.5404956,0.2434253,10,4
0.7961228,0.5410263,0.2425752,10,4
0.7937626,0.5416025,0.244347,10,4
0.7925381,0.5433395,0.2458701,10,4
0.7945076,0.5458851,0.2466354,10,4
0.796488,0.5471467,0.2505845,10,4
0.7977458,0.5489337,0.2537226,10,4
0.7957126,0.5488231,0.252262,10,4
0.7925996,0.5452028,0.2490229,10,4
0.7914261,0.543573,0.2478758,10,4
0.79331,0.5436414,0.2463279,10,4
0.7968211,0.5433808,0.244964,10,4
0.797811,0.5456741,0.2473242,10,4
0.7987303,0.5481295,0.2475852,10,4
0.7988286,0.5474971,0.2462411,10,4
0.7962306,0.5466364,0.2449651,10,4
0.7951317,0.547999,0.2419456,10,4
0.7940376,0.5501093,0.2431584,10,4
0.7925363,0.5517992,0.2456372,10,4
0.7929656,0.5514802,0.2450353,10,4
0.793265,0.5478687,0.2423251,10,4
0.7929941,0.5456053,0.2371235,10,4
0.7928039,0.5465756,0.236444,10,4
0.7922452,0.5502105,0.238282,10,4
0.7913931,0.5537211,0.2362416,10,4
0.7914718,0.5493324,0.2356824,10,4
0.7919942,0.5438172,0.2372851,10,4
0.7914836,0.5441269,0.2407919,10,4
0.7919826,0.5432605,0.2462681,10,4
0.7936454,0.5433968,0.2469086,10,4
0.794954,0.5463913,0.2444257,10,4
0.7956836,0.5469963,0.2435083,10,4
0.795682,0.547116,0.242069,10,4
0.7960502,0.548128,0.2427428,10,4
0.7958471,0.5496219,0.2449507,10,4
0.7952271,0.5522141,0.2441956,10,4
0.7943484,0.5517513,0.2443415,10,4
0.7925212,0.5495923,0.2443329,10,4
0.7938696,0.5502123,0.2419886,10,4
0.7960558,0.5498362,0.2434946,10,4
0.7946847,0.5488189,0.2475394,10,4
0.7932711,0.548571,0.2484234,10,4
0.7927669,0.5471205,0.2479994,10,4
0.7929973,0.5463333,0.2513651,10,4
0.7933287,0.5455269,0.2540291,10,4
0.7929811,0.5455857,0.2501582,10,4
0.7940396,0.5463419,0.2472804,10,4
0.7946219,0.5454393,0.2471445,10,4
0.7934779,0.5460906,0.2466931,10,4
0.7934641,0.5471258,0.2478448,10,4
0.796528,0.5480242,0.2501832,10,4
0.7997658,0.5489551,0.2528737,10,4
0.7976587,0.546574,0.2502294,10,4
0.7939137,0.5454848,0.2470281,10,4
0.7925974,0.5477511,0.2499728,10,4
0.7914535,0.5492534,0.2494278,10,4
0.7931803,0.5487926,0.2493776,10,4
0.7955966,0.5479333,0.250392,10,4
0.7938769,0.5480285,0.244544,10,4
0.7922808,0.5471835,0.2422247,10,4
0.7919476,0.5476917,0.2450574,10,4
0.7931441,0.5490934,0.2479565,10,4
0.7963198,0.5464364,0.2500757,10,4
0.7957299,0.5441416,0.2485521,10,4
0.7925649,0.5440005,0.2462018,10,4
0.7912229,0.5426565,0.2453436,10,4
0.7912768,0.5412466,0.2487586,10,4
0.7921308,0.5418561,0.2505923,10,4
0.7916071,0.5451563,0.2446905,10,4
0.7918711,0.5483147,0.2410027,10,4
0.7947882,0.5492431,0.2420654,10,4
0.7963748,0.5489354,0.2441695,10,4
0.7961466,0.5501865,0.2454453,10,4
0.7954491,0.5532102,0.2473296,10,4
0.7958203,0.552447,0.2501223,10,4
0.7962004,0.5485219,0.2472833,10,4
0.7952331,0.5455762,0.2435964,10,4
0.7947893,0.5453802,0.2414341,10,4
0.7924865,0.548628,0.241585,10,4
0.790694,0.5509148,0.2464821,10,4
0.7920184,0.5515158,0.246149,10,4
0.7917538,0.5508514,0.2451311,10,4
0.7917913,0.5493523,0.246667,10,4
0.7938405,0.5510758,0.2453456,10,4
0.7957475,0.5519907,0.247339,10,4
0.7962101,0.5509958,0.2491368,10,4
0.7946141,0.5515648,0.248332,10,4
0.7941431,0.5504701,0.2471006,10,4
0.7945816,0.5468459,0.2453875,10,4
0.7945618,0.5432257,0.2466766,10,4
0.7953989,0.5446305,0.2478404,10,4
0.7960471,0.5500981,0.2505504,10,4
0.795961,0.5521629,0.2521276,10,4
0.7956643,0.5513492,0.247011,10,4
0.7956713,0.5494069,0.2452922,10,4
0.7950771,0.5488402,0.2485776,10,4
0.7938121,0.5505453,0.2501277,10,4
0.7935564,0.549889,0.2459261,10,4
0.7933565,0.5484651,0.2407139,10,4
0.794701,0.5466344,0.243187,10,4
0.797586,0.5442979,0.2441105,10,4
0.7976089,0.5449616,0.2414525,10,4
0.7969846,0.5457669,0.2408783,10,4
0.7983074,0.5457986,0.2381565,10,4
0.7989081,0.5467631,0.2381536,10,4
0.7984093,0.5469567,0.2399592,10,4
0.7978151,0.5469497,0.2382998,10,4
0.7977054,0.547365,0.2395365,10,4
0.7977343,0.546336,0.2429294,10,4
0.7963132,0.5456329,0.2452107,10,4
0.7951803,0.5478148,0.2456916,10,4
0.7960017,0.5489021,0.2438511,10,4
0.7964133,0.5467997,0.2447772,10,4
0.7973057,0.5451063,0.2472874,10,4
0.799159,0.5456841,0.2473895,10,4
0.7979499,0.5463444,0.2456011,10,4
0.7961988,0.5453161,0.2417319,10,4
0.7966087,0.544905,0.2392976,10,4
0.7957381,0.5446632,0.2404335,10,4
0.7953966,0.5448645,0.2425512,10,4
0.7959325,0.5458241,0.2441768,10,4
0.7942261,0.542266,0.2460494,10,4
0.7941826,0.5389274,0.2475114,10,4
0.7964206,0.5412248,0.246212,10,4
0.7965941,0.5424967,0.2457558,10,4
0.797093,0.5419033,0.2456019,10,4
0.798971,0.5441677,0.2429077,10,4
0.7972181,0.5469563,0.2422101,10,4
0.7945776,0.5459988,0.2421927,10,4
0.7960096,0.5454945,0.2446883,10,4
0.7963451,0.5481424,0.2487524,10,4
0.7950522,0.5490657,0.2448583,10,4
0.7952642,0.5485781,0.2402913,10,4
0.7943824,0.5485475,0.2403632,10,4
0.7949618,0.548559,0.2407984,10,4
0.796633,0.5485855,0.2426726,10,4
0.7952654,0.5475832,0.2435259,10,4
0.7938417,0.5466154,0.2446489,10,4
0.7928368,0.5454289,0.2460992,10,4
0.7933085,0.5439435,0.2453907,10,4
0.7971397,0.5439142,0.2461279,10,4
0.7993557,0.5429725,0.2459522,10,4
0.7977789,0.5408162,0.2453885,10,4
0.7955666,0.5410159,0.2466787,10,4
0.7955862,0.5436047,0.2473421,10,4
0.7961902,0.5468321,0.2494818,10,4
0.7953905,0.5490817,0.2505304,10,4
0.7950092,0.5483475,0.2495511,10,4
0.7942975,0.5464713,0.2494772,10,4
0.7941026,0.5456453,0.2487337,10,4
0.7950549,0.54545,0.2485671,10,4
0.7951188,0.5461705,0.2478704,10,4
0.7960385,0.5458829,0.2470096,10,4
0.7961956,0.5454656,0.2465513,10,4
0.7953429,0.5462465,0.2434498,10,4
0.7961143,0.5456196,0.2429116,10,4
0.7958547,0.5457585,0.2437718,10,4
0.7956018,0.5461235,0.2425547,10,4
0.7964704,0.5454906,0.2441476,10,4
0.7974266,0.5460698,0.2448145,10,4
0.7992019,0.5457892,0.243178,10,4
0.7987347,0.545694,0.2438616,10,4
0.797144,0.5464306,0.2473698,10,4
0.7971271,0.5473881,0.2515103,10,4
0.7962165,0.5492913,0.2509212,10,4
0.7955409,0.5488249,0.2505507,10,4
0.7958918,0.5482583,0.2540751,10,4
0.7958364,0.5497016,0.2526861,10,4
0.7953241,0.5484153,0.2494659,10,4
0.793113,0.5438305,0.2476126,10,4
0.7910357,0.5407334,0.2443542,10,4
0.7926386,0.5439732,0.2445926,10,4
0.7954855,0.5476727,0.2442121,10,4
0.7955324,0.5455317,0.2418306,10,4
0.7947396,0.5453126,0.2434691,10,4
0.7952963,0.5473767,0.2433848,10,4
0.7950251,0.546355,0.2425866,10,4
0.7942554,0.5463096,0.2446817,10,4
0.7943504,0.5466662,0.2453757,10,4
0.7936161,0.5455648,0.2466451,10,4
0.7903903,0.5457007,0.2489049,10,4
0.8854671,0.3357074,0.3415025,12,4
0.8852558,0.33342,0.3393298,12,4
0.8879968,0.3343657,0.3417126,12,4
0.8897925,0.3327748,0.3418357,12,4
0.8911627,0.3322267,0.3416495,12,4
0.8918082,0.33155,0.3416832,12,4
0.8902622,0.3284537,0.3415086,12,4
0.8920332,0.3259232,0.341778,12,4
0.891978,0.3261426,0.3401148,12,4
0.8897291,0.3305833,0.338221,12,4
0.8890297,0.3327403,0.3359637,12,4
0.8883441,0.3323403,0.3358304,12,4
0.8899637,0.3339102,0.3380104,12,4
0.8902743,0.3334284,0.3401776,12,4
0.8895698,0.3328946,0.3426478,12,4
0.8905974,0.3337556,0.3411738,12,4
